frequency	V(onoise)
9.197116206643869e+004	2.050920e-007
9.209620786516854e+004	2.048897e-007
9.222125366389839e+004	2.046878e-007
9.234629946262823e+004	2.044861e-007
9.247134526135809e+004	2.042847e-007
9.259639106008793e+004	2.040836e-007
9.272143685881778e+004	2.038827e-007
9.284648265754763e+004	2.036822e-007
9.297152845627748e+004	2.034819e-007
9.309657425500733e+004	2.032818e-007
9.322162005373718e+004	2.030821e-007
9.334666585246702e+004	2.028826e-007
9.347171165119688e+004	2.026833e-007
9.359675744992672e+004	2.024844e-007
9.372180324865656e+004	2.022857e-007
9.384684904738642e+004	2.020873e-007
9.397189484611627e+004	2.018891e-007
9.409694064484611e+004	2.016913e-007
9.422198644357597e+004	2.014936e-007
9.434703224230581e+004	2.012963e-007
9.447207804103567e+004	2.010992e-007
9.459712383976551e+004	2.009024e-007
9.472216963849535e+004	2.007058e-007
9.484721543722521e+004	2.005095e-007
9.497226123595506e+004	2.003135e-007
9.509730703468490e+004	2.001177e-007
9.522235283341476e+004	1.999222e-007
9.534739863214460e+004	1.997270e-007
9.547244443087446e+004	1.995320e-007
9.559749022960430e+004	1.993373e-007
9.572253602833414e+004	1.991428e-007
9.584758182706400e+004	1.989486e-007
9.597262762579384e+004	1.987547e-007
9.609767342452369e+004	1.985610e-007
9.622271922325355e+004	1.983675e-007
9.634776502198339e+004	1.981744e-007
9.647281082071323e+004	1.979815e-007
9.659785661944309e+004	1.977888e-007
9.672290241817293e+004	1.975964e-007
9.684794821690279e+004	1.974043e-007
9.697299401563263e+004	1.972124e-007
9.709803981436248e+004	1.970208e-007
9.722308561309234e+004	1.968294e-007
9.734813141182218e+004	1.966383e-007
9.747317721055202e+004	1.964474e-007
9.759822300928188e+004	1.962568e-007
9.772326880801172e+004	1.960664e-007
9.784831460674157e+004	1.958763e-007
9.797336040547142e+004	1.956864e-007
9.809840620420127e+004	1.954968e-007
9.822345200293112e+004	1.953075e-007
9.834849780166097e+004	1.951183e-007
9.847354360039081e+004	1.949295e-007
9.859858939912067e+004	1.947409e-007
9.872363519785051e+004	1.945525e-007
9.884868099658036e+004	1.943644e-007
9.897372679531021e+004	1.941765e-007
9.909877259404006e+004	1.939889e-007
9.922381839276991e+004	1.938015e-007
9.934886419149976e+004	1.936144e-007
9.947390999022960e+004	1.934275e-007
9.959895578895946e+004	1.932409e-007
9.972400158768930e+004	1.930545e-007
9.984904738641914e+004	1.928683e-007
9.997409318514900e+004	1.926824e-007
1.000991389838789e+005	1.924967e-007
1.002241847826087e+005	1.923113e-007
1.003492305813386e+005	1.921261e-007
1.004742763800684e+005	1.919412e-007
1.005993221787983e+005	1.917565e-007
1.007243679775281e+005	1.915720e-007
1.008494137762579e+005	1.913878e-007
1.009744595749878e+005	1.912039e-007
1.010995053737176e+005	1.910201e-007
1.012245511724475e+005	1.908366e-007
1.013495969711773e+005	1.906534e-007
1.014746427699072e+005	1.904704e-007
1.015996885686370e+005	1.902876e-007
1.017247343673669e+005	1.901050e-007
1.018497801660967e+005	1.899227e-007
1.019748259648266e+005	1.897407e-007
1.020998717635564e+005	1.895588e-007
1.022249175622863e+005	1.893772e-007
1.023499633610161e+005	1.891959e-007
1.024750091597460e+005	1.890147e-007
1.026000549584758e+005	1.888339e-007
1.027251007572057e+005	1.886532e-007
1.028501465559355e+005	1.884728e-007
1.029751923546654e+005	1.882926e-007
1.031002381533952e+005	1.881126e-007
1.032252839521251e+005	1.879329e-007
1.033503297508549e+005	1.877534e-007
1.034753755495848e+005	1.875741e-007
1.036004213483146e+005	1.873951e-007
1.037254671470445e+005	1.872163e-007
1.038505129457743e+005	1.870377e-007
1.039755587445042e+005	1.868594e-007
1.041006045432340e+005	1.866813e-007
1.042256503419639e+005	1.865034e-007
1.043506961406937e+005	1.863257e-007
1.044757419394236e+005	1.861483e-007
1.046007877381534e+005	1.859711e-007
1.047258335368833e+005	1.857941e-007
1.048508793356131e+005	1.856174e-007
1.049759251343429e+005	1.854409e-007
1.051009709330728e+005	1.852646e-007
1.052260167318026e+005	1.850885e-007
1.053510625305325e+005	1.849126e-007
1.054761083292623e+005	1.847370e-007
1.056011541279922e+005	1.845616e-007
1.057261999267220e+005	1.843865e-007
1.058512457254519e+005	1.842115e-007
1.059762915241817e+005	1.840368e-007
1.061013373229116e+005	1.838623e-007
1.062263831216414e+005	1.836880e-007
1.063514289203713e+005	1.835139e-007
1.064764747191011e+005	1.833401e-007
1.066015205178310e+005	1.831665e-007
1.067265663165608e+005	1.829931e-007
1.068516121152907e+005	1.828199e-007
1.069766579140205e+005	1.826470e-007
1.071017037127504e+005	1.824742e-007
1.072267495114802e+005	1.823017e-007
1.073517953102101e+005	1.821294e-007
1.074768411089399e+005	1.819574e-007
1.076018869076698e+005	1.817855e-007
1.077269327063996e+005	1.816139e-007
1.078519785051295e+005	1.814424e-007
1.079770243038593e+005	1.812712e-007
1.081020701025892e+005	1.811002e-007
1.082271159013190e+005	1.809295e-007
1.083521617000489e+005	1.807589e-007
1.084772074987787e+005	1.805886e-007
1.086022532975086e+005	1.804184e-007
1.087272990962384e+005	1.802485e-007
1.088523448949683e+005	1.800788e-007
1.089773906936981e+005	1.799093e-007
1.091024364924279e+005	1.797401e-007
1.092274822911578e+005	1.795710e-007
1.093525280898876e+005	1.794022e-007
1.094775738886175e+005	1.792335e-007
1.096026196873473e+005	1.790651e-007
1.097276654860772e+005	1.788969e-007
1.098527112848070e+005	1.787289e-007
1.099777570835369e+005	1.785611e-007
1.101028028822667e+005	1.783935e-007
1.102278486809966e+005	1.782262e-007
1.103528944797264e+005	1.780590e-007
1.104779402784563e+005	1.778920e-007
1.106029860771861e+005	1.777253e-007
1.107280318759160e+005	1.775588e-007
1.108530776746458e+005	1.773925e-007
1.109781234733757e+005	1.772263e-007
1.111031692721055e+005	1.770604e-007
1.112282150708354e+005	1.768947e-007
1.113532608695652e+005	1.767292e-007
1.114783066682951e+005	1.765640e-007
1.116033524670249e+005	1.763989e-007
1.117283982657548e+005	1.762340e-007
1.118534440644846e+005	1.760693e-007
1.119784898632145e+005	1.759049e-007
1.121035356619443e+005	1.757406e-007
1.122285814606742e+005	1.755766e-007
1.123536272594040e+005	1.754127e-007
1.124786730581339e+005	1.752491e-007
1.126037188568637e+005	1.750856e-007
1.127287646555936e+005	1.749224e-007
1.128538104543234e+005	1.747594e-007
1.129788562530533e+005	1.745965e-007
1.131039020517831e+005	1.744339e-007
1.132289478505130e+005	1.742714e-007
1.133539936492428e+005	1.741092e-007
1.134790394479726e+005	1.739472e-007
1.136040852467025e+005	1.737854e-007
1.137291310454323e+005	1.736237e-007
1.138541768441622e+005	1.734623e-007
1.139792226428920e+005	1.733011e-007
1.141042684416219e+005	1.731401e-007
1.142293142403517e+005	1.729792e-007
1.143543600390816e+005	1.728186e-007
1.144794058378114e+005	1.726582e-007
1.146044516365413e+005	1.724979e-007
1.147294974352711e+005	1.723379e-007
1.148545432340010e+005	1.721781e-007
1.149795890327308e+005	1.720184e-007
1.151046348314607e+005	1.718590e-007
1.152296806301905e+005	1.716997e-007
1.153547264289204e+005	1.715407e-007
1.154797722276502e+005	1.713818e-007
1.156048180263801e+005	1.712231e-007
1.157298638251099e+005	1.710647e-007
1.158549096238398e+005	1.709064e-007
1.159799554225696e+005	1.707483e-007
1.161050012212995e+005	1.705905e-007
1.162300470200293e+005	1.704328e-007
1.163550928187592e+005	1.702753e-007
1.164801386174890e+005	1.701180e-007
1.166051844162189e+005	1.699609e-007
1.167302302149487e+005	1.698039e-007
1.168552760136786e+005	1.696472e-007
1.169803218124084e+005	1.694907e-007
1.171053676111383e+005	1.693343e-007
1.172304134098681e+005	1.691782e-007
1.173554592085980e+005	1.690222e-007
1.174805050073278e+005	1.688665e-007
1.176055508060576e+005	1.687109e-007
1.177305966047875e+005	1.685555e-007
1.178556424035173e+005	1.684003e-007
1.179806882022472e+005	1.682453e-007
1.181057340009770e+005	1.680905e-007
1.182307797997069e+005	1.679358e-007
1.183558255984367e+005	1.677814e-007
1.184808713971666e+005	1.676271e-007
1.186059171958964e+005	1.674731e-007
1.187309629946263e+005	1.673192e-007
1.188560087933561e+005	1.671655e-007
1.189810545920860e+005	1.670120e-007
1.191061003908158e+005	1.668587e-007
1.192311461895457e+005	1.667055e-007
1.193561919882755e+005	1.665526e-007
1.194812377870054e+005	1.663998e-007
1.196062835857352e+005	1.662472e-007
1.197313293844651e+005	1.660948e-007
1.198563751831949e+005	1.659426e-007
1.199814209819248e+005	1.657906e-007
1.201064667806546e+005	1.656388e-007
1.202315125793845e+005	1.654871e-007
1.203565583781143e+005	1.653357e-007
1.204816041768442e+005	1.651844e-007
1.206066499755740e+005	1.650333e-007
1.207316957743039e+005	1.648824e-007
1.208567415730337e+005	1.647316e-007
1.209817873717636e+005	1.645811e-007
1.211068331704934e+005	1.644307e-007
1.212318789692233e+005	1.642805e-007
1.213569247679531e+005	1.641305e-007
1.214819705666830e+005	1.639806e-007
1.216070163654128e+005	1.638310e-007
1.217320621641426e+005	1.636815e-007
1.218571079628725e+005	1.635322e-007
1.219821537616023e+005	1.633831e-007
1.221071995603322e+005	1.632342e-007
1.222322453590620e+005	1.630854e-007
1.223572911577919e+005	1.629369e-007
1.224823369565217e+005	1.627885e-007
1.226073827552516e+005	1.626402e-007
1.227324285539814e+005	1.624922e-007
1.228574743527113e+005	1.623443e-007
1.229825201514411e+005	1.621967e-007
1.231075659501710e+005	1.620492e-007
1.232326117489008e+005	1.619018e-007
1.233576575476307e+005	1.617547e-007
1.234827033463605e+005	1.616077e-007
1.236077491450904e+005	1.614609e-007
1.237327949438202e+005	1.613143e-007
1.238578407425501e+005	1.611678e-007
1.239828865412799e+005	1.610216e-007
1.241079323400098e+005	1.608755e-007
1.242329781387396e+005	1.607296e-007
1.243580239374695e+005	1.605838e-007
1.244830697361993e+005	1.604382e-007
1.246081155349292e+005	1.602928e-007
1.247331613336590e+005	1.601476e-007
1.248582071323889e+005	1.600026e-007
1.249832529311187e+005	1.598577e-007
1.251082987298486e+005	1.597130e-007
1.252333445285784e+005	1.595684e-007
1.253583903273083e+005	1.594241e-007
1.254834361260381e+005	1.592799e-007
1.256084819247680e+005	1.591359e-007
1.257335277234978e+005	1.589920e-007
1.258585735222277e+005	1.588484e-007
1.259836193209575e+005	1.587049e-007
1.261086651196873e+005	1.585615e-007
1.262337109184172e+005	1.584183e-007
1.263587567171470e+005	1.582754e-007
1.264838025158769e+005	1.581325e-007
1.266088483146067e+005	1.579899e-007
1.267338941133366e+005	1.578474e-007
1.268589399120664e+005	1.577051e-007
1.269839857107963e+005	1.575629e-007
1.271090315095261e+005	1.574210e-007
1.272340773082560e+005	1.572792e-007
1.273591231069858e+005	1.571375e-007
1.274841689057157e+005	1.569960e-007
1.276092147044455e+005	1.568547e-007
1.277342605031754e+005	1.567136e-007
1.278593063019052e+005	1.565726e-007
1.279843521006351e+005	1.564318e-007
1.281093978993649e+005	1.562912e-007
1.282344436980948e+005	1.561507e-007
1.283594894968246e+005	1.560104e-007
1.284845352955545e+005	1.558703e-007
1.286095810942843e+005	1.557303e-007
1.287346268930142e+005	1.555905e-007
1.288596726917440e+005	1.554508e-007
1.289847184904739e+005	1.553114e-007
1.291097642892037e+005	1.551721e-007
1.292348100879336e+005	1.550329e-007
1.293598558866634e+005	1.548939e-007
1.294849016853933e+005	1.547551e-007
1.296099474841231e+005	1.546164e-007
1.297349932828530e+005	1.544779e-007
1.298600390815828e+005	1.543396e-007
1.299850848803127e+005	1.542014e-007
1.301101306790425e+005	1.540634e-007
1.302351764777723e+005	1.539256e-007
1.303602222765022e+005	1.537879e-007
1.304852680752320e+005	1.536504e-007
1.306103138739619e+005	1.535130e-007
1.307353596726918e+005	1.533758e-007
1.308604054714216e+005	1.532388e-007
1.309854512701515e+005	1.531019e-007
1.311104970688813e+005	1.529652e-007
1.312355428676111e+005	1.528286e-007
1.313605886663410e+005	1.526923e-007
1.314856344650708e+005	1.525560e-007
1.316106802638007e+005	1.524199e-007
1.317357260625305e+005	1.522840e-007
1.318607718612604e+005	1.521483e-007
1.319858176599902e+005	1.520127e-007
1.321108634587201e+005	1.518772e-007
1.322359092574499e+005	1.517420e-007
1.323609550561798e+005	1.516068e-007
1.324860008549096e+005	1.514719e-007
1.326110466536395e+005	1.513371e-007
1.327360924523693e+005	1.512024e-007
1.328611382510992e+005	1.510679e-007
1.329861840498290e+005	1.509336e-007
1.331112298485589e+005	1.507994e-007
1.332362756472887e+005	1.506654e-007
1.333613214460186e+005	1.505315e-007
1.334863672447484e+005	1.503978e-007
1.336114130434783e+005	1.502642e-007
1.337364588422081e+005	1.501308e-007
1.338615046409380e+005	1.499976e-007
1.339865504396678e+005	1.498645e-007
1.341115962383976e+005	1.497316e-007
1.342366420371275e+005	1.495988e-007
1.343616878358574e+005	1.494662e-007
1.344867336345872e+005	1.493337e-007
1.346117794333171e+005	1.492014e-007
1.347368252320469e+005	1.490692e-007
1.348618710307767e+005	1.489372e-007
1.349869168295066e+005	1.488054e-007
1.351119626282365e+005	1.486737e-007
1.352370084269663e+005	1.485421e-007
1.353620542256961e+005	1.484107e-007
1.354871000244260e+005	1.482795e-007
1.356121458231559e+005	1.481484e-007
1.357371916218857e+005	1.480174e-007
1.358622374206155e+005	1.478867e-007
1.359872832193454e+005	1.477560e-007
1.361123290180752e+005	1.476255e-007
1.362373748168051e+005	1.474952e-007
1.363624206155349e+005	1.473650e-007
1.364874664142648e+005	1.472350e-007
1.366125122129946e+005	1.471051e-007
1.367375580117245e+005	1.469754e-007
1.368626038104543e+005	1.468458e-007
1.369876496091842e+005	1.467164e-007
1.371126954079140e+005	1.465871e-007
1.372377412066439e+005	1.464579e-007
1.373627870053737e+005	1.463290e-007
1.374878328041036e+005	1.462001e-007
1.376128786028334e+005	1.460714e-007
1.377379244015633e+005	1.459429e-007
1.378629702002931e+005	1.458145e-007
1.379880159990230e+005	1.456863e-007
1.381130617977528e+005	1.455582e-007
1.382381075964827e+005	1.454302e-007
1.383631533952125e+005	1.453024e-007
1.384881991939424e+005	1.451748e-007
1.386132449926722e+005	1.450473e-007
1.387382907914021e+005	1.449199e-007
1.388633365901319e+005	1.447927e-007
1.389883823888617e+005	1.446656e-007
1.391134281875916e+005	1.445387e-007
1.392384739863215e+005	1.444119e-007
1.393635197850513e+005	1.442853e-007
1.394885655837811e+005	1.441588e-007
1.396136113825110e+005	1.440325e-007
1.397386571812409e+005	1.439063e-007
1.398637029799707e+005	1.437802e-007
1.399887487787005e+005	1.436543e-007
1.401137945774304e+005	1.435286e-007
1.402388403761602e+005	1.434029e-007
1.403638861748901e+005	1.432775e-007
1.404889319736199e+005	1.431521e-007
1.406139777723498e+005	1.430270e-007
1.407390235710796e+005	1.429019e-007
1.408640693698095e+005	1.427770e-007
1.409891151685393e+005	1.426523e-007
1.411141609672692e+005	1.425277e-007
1.412392067659990e+005	1.424032e-007
1.413642525647289e+005	1.422789e-007
1.414892983634587e+005	1.421547e-007
1.416143441621886e+005	1.420306e-007
1.417393899609184e+005	1.419067e-007
1.418644357596483e+005	1.417830e-007
1.419894815583781e+005	1.416593e-007
1.421145273571080e+005	1.415359e-007
1.422395731558378e+005	1.414125e-007
1.423646189545677e+005	1.412893e-007
1.424896647532975e+005	1.411663e-007
1.426147105520274e+005	1.410434e-007
1.427397563507572e+005	1.409206e-007
1.428648021494871e+005	1.407980e-007
1.429898479482169e+005	1.406755e-007
1.431148937469468e+005	1.405531e-007
1.432399395456766e+005	1.404309e-007
1.433649853444065e+005	1.403088e-007
1.434900311431363e+005	1.401869e-007
1.436150769418661e+005	1.400651e-007
1.437401227405960e+005	1.399434e-007
1.438651685393259e+005	1.398219e-007
1.439902143380557e+005	1.397005e-007
1.441152601367855e+005	1.395793e-007
1.442403059355154e+005	1.394581e-007
1.443653517342452e+005	1.393372e-007
1.444903975329751e+005	1.392163e-007
1.446154433317049e+005	1.390956e-007
1.447404891304348e+005	1.389751e-007
1.448655349291646e+005	1.388547e-007
1.449905807278945e+005	1.387344e-007
1.451156265266243e+005	1.386142e-007
1.452406723253542e+005	1.384942e-007
1.453657181240840e+005	1.383743e-007
1.454907639228139e+005	1.382546e-007
1.456158097215437e+005	1.381350e-007
1.457408555202736e+005	1.380155e-007
1.458659013190034e+005	1.378962e-007
1.459909471177333e+005	1.377770e-007
1.461159929164631e+005	1.376579e-007
1.462410387151930e+005	1.375390e-007
1.463660845139228e+005	1.374202e-007
1.464911303126527e+005	1.373015e-007
1.466161761113825e+005	1.371830e-007
1.467412219101124e+005	1.370646e-007
1.468662677088422e+005	1.369463e-007
1.469913135075721e+005	1.368282e-007
1.471163593063019e+005	1.367102e-007
1.472414051050318e+005	1.365923e-007
1.473664509037616e+005	1.364746e-007
1.474914967024915e+005	1.363570e-007
1.476165425012213e+005	1.362395e-007
1.477415882999511e+005	1.361222e-007
1.478666340986810e+005	1.360050e-007
1.479916798974109e+005	1.358879e-007
1.481167256961407e+005	1.357710e-007
1.482417714948705e+005	1.356542e-007
1.483668172936004e+005	1.355375e-007
1.484918630923302e+005	1.354210e-007
1.486169088910601e+005	1.353046e-007
1.487419546897899e+005	1.351883e-007
1.488670004885198e+005	1.350722e-007
1.489920462872496e+005	1.349561e-007
1.491170920859795e+005	1.348402e-007
1.492421378847093e+005	1.347245e-007
1.493671836834392e+005	1.346089e-007
1.494922294821690e+005	1.344934e-007
1.496172752808989e+005	1.343780e-007
1.497423210796287e+005	1.342628e-007
1.498673668783586e+005	1.341477e-007
1.499924126770884e+005	1.340327e-007
1.501174584758183e+005	1.339178e-007
1.502425042745481e+005	1.338031e-007
1.503675500732780e+005	1.336885e-007
1.504925958720078e+005	1.335740e-007
1.506176416707377e+005	1.334597e-007
1.507426874694675e+005	1.333455e-007
1.508677332681974e+005	1.332314e-007
1.509927790669272e+005	1.331175e-007
1.511178248656571e+005	1.330036e-007
1.512428706643869e+005	1.328900e-007
1.513679164631168e+005	1.327764e-007
1.514929622618466e+005	1.326629e-007
1.516180080605765e+005	1.325496e-007
1.517430538593063e+005	1.324364e-007
1.518680996580361e+005	1.323234e-007
1.519931454567660e+005	1.322104e-007
1.521181912554959e+005	1.320976e-007
1.522432370542257e+005	1.319849e-007
1.523682828529555e+005	1.318724e-007
1.524933286516854e+005	1.317599e-007
1.526183744504152e+005	1.316476e-007
1.527434202491451e+005	1.315354e-007
1.528684660478749e+005	1.314234e-007
1.529935118466048e+005	1.313115e-007
1.531185576453346e+005	1.311996e-007
1.532436034440645e+005	1.310880e-007
1.533686492427943e+005	1.309764e-007
1.534936950415242e+005	1.308650e-007
1.536187408402540e+005	1.307536e-007
1.537437866389839e+005	1.306425e-007
1.538688324377137e+005	1.305314e-007
1.539938782364436e+005	1.304205e-007
1.541189240351734e+005	1.303096e-007
1.542439698339033e+005	1.301990e-007
1.543690156326331e+005	1.300884e-007
1.544940614313630e+005	1.299779e-007
1.546191072300928e+005	1.298676e-007
1.547441530288227e+005	1.297574e-007
1.548691988275525e+005	1.296473e-007
1.549942446262824e+005	1.295374e-007
1.551192904250122e+005	1.294275e-007
1.552443362237421e+005	1.293178e-007
1.553693820224719e+005	1.292082e-007
1.554944278212018e+005	1.290988e-007
1.556194736199316e+005	1.289894e-007
1.557445194186615e+005	1.288802e-007
1.558695652173913e+005	1.287711e-007
1.559946110161211e+005	1.286621e-007
1.561196568148510e+005	1.285532e-007
1.562447026135809e+005	1.284445e-007
1.563697484123107e+005	1.283359e-007
1.564947942110405e+005	1.282273e-007
1.566198400097704e+005	1.281190e-007
1.567448858085002e+005	1.280107e-007
1.568699316072301e+005	1.279026e-007
1.569949774059599e+005	1.277945e-007
1.571200232046898e+005	1.276866e-007
1.572450690034196e+005	1.275788e-007
1.573701148021495e+005	1.274712e-007
1.574951606008794e+005	1.273636e-007
1.576202063996092e+005	1.272562e-007
1.577452521983390e+005	1.271489e-007
1.578702979970689e+005	1.270417e-007
1.579953437957987e+005	1.269346e-007
1.581203895945286e+005	1.268277e-007
1.582454353932584e+005	1.267208e-007
1.583704811919883e+005	1.266141e-007
1.584955269907181e+005	1.265075e-007
1.586205727894480e+005	1.264010e-007
1.587456185881778e+005	1.262947e-007
1.588706643869077e+005	1.261884e-007
1.589957101856375e+005	1.260823e-007
1.591207559843674e+005	1.259762e-007
1.592458017830972e+005	1.258703e-007
1.593708475818271e+005	1.257646e-007
1.594958933805569e+005	1.256589e-007
1.596209391792868e+005	1.255534e-007
1.597459849780166e+005	1.254479e-007
1.598710307767465e+005	1.253426e-007
1.599960765754763e+005	1.252374e-007
1.601211223742061e+005	1.251323e-007
1.602461681729360e+005	1.250273e-007
1.603712139716659e+005	1.249225e-007
1.604962597703957e+005	1.248177e-007
1.606213055691255e+005	1.247131e-007
1.607463513678554e+005	1.246086e-007
1.608713971665853e+005	1.245042e-007
1.609964429653151e+005	1.243999e-007
1.611214887640450e+005	1.242958e-007
1.612465345627748e+005	1.241917e-007
1.613715803615046e+005	1.240878e-007
1.614966261602345e+005	1.239839e-007
1.616216719589644e+005	1.238802e-007
1.617467177576942e+005	1.237766e-007
1.618717635564240e+005	1.236731e-007
1.619968093551539e+005	1.235698e-007
1.621218551538837e+005	1.234665e-007
1.622469009526136e+005	1.233634e-007
1.623719467513434e+005	1.232603e-007
1.624969925500733e+005	1.231574e-007
1.626220383488031e+005	1.230546e-007
1.627470841475330e+005	1.229519e-007
1.628721299462628e+005	1.228493e-007
1.629971757449927e+005	1.227469e-007
1.631222215437225e+005	1.226445e-007
1.632472673424524e+005	1.225423e-007
1.633723131411822e+005	1.224401e-007
1.634973589399121e+005	1.223381e-007
1.636224047386419e+005	1.222362e-007
1.637474505373718e+005	1.221344e-007
1.638724963361016e+005	1.220327e-007
1.639975421348315e+005	1.219311e-007
1.641225879335613e+005	1.218297e-007
1.642476337322911e+005	1.217283e-007
1.643726795310210e+005	1.216271e-007
1.644977253297509e+005	1.215259e-007
1.646227711284807e+005	1.214249e-007
1.647478169272105e+005	1.213240e-007
1.648728627259404e+005	1.212232e-007
1.649979085246703e+005	1.211225e-007
1.651229543234001e+005	1.210219e-007
1.652480001221300e+005	1.209214e-007
1.653730459208598e+005	1.208211e-007
1.654980917195896e+005	1.207208e-007
1.656231375183195e+005	1.206207e-007
1.657481833170494e+005	1.205206e-007
1.658732291157792e+005	1.204207e-007
1.659982749145090e+005	1.203209e-007
1.661233207132389e+005	1.202211e-007
1.662483665119687e+005	1.201215e-007
1.663734123106986e+005	1.200221e-007
1.664984581094284e+005	1.199227e-007
1.666235039081583e+005	1.198234e-007
1.667485497068881e+005	1.197242e-007
1.668735955056180e+005	1.196251e-007
1.669986413043478e+005	1.195262e-007
1.671236871030777e+005	1.194273e-007
1.672487329018075e+005	1.193286e-007
1.673737787005374e+005	1.192300e-007
1.674988244992672e+005	1.191314e-007
1.676238702979971e+005	1.190330e-007
1.677489160967269e+005	1.189347e-007
1.678739618954568e+005	1.188365e-007
1.679990076941866e+005	1.187384e-007
1.681240534929165e+005	1.186404e-007
1.682490992916463e+005	1.185425e-007
1.683741450903762e+005	1.184447e-007
1.684991908891060e+005	1.183470e-007
1.686242366878359e+005	1.182494e-007
1.687492824865657e+005	1.181520e-007
1.688743282852956e+005	1.180546e-007
1.689993740840254e+005	1.179574e-007
1.691244198827553e+005	1.178602e-007
1.692494656814851e+005	1.177632e-007
1.693745114802150e+005	1.176662e-007
1.694995572789448e+005	1.175694e-007
1.696246030776746e+005	1.174726e-007
1.697496488764045e+005	1.173760e-007
1.698746946751344e+005	1.172795e-007
1.699997404738642e+005	1.171831e-007
1.701247862725940e+005	1.170867e-007
1.702498320713239e+005	1.169905e-007
1.703748778700537e+005	1.168944e-007
1.704999236687836e+005	1.167984e-007
1.706249694675134e+005	1.167025e-007
1.707500152662433e+005	1.166067e-007
1.708750610649731e+005	1.165110e-007
1.710001068637030e+005	1.164154e-007
1.711251526624328e+005	1.163200e-007
1.712501984611627e+005	1.162246e-007
1.713752442598925e+005	1.161293e-007
1.715002900586224e+005	1.160341e-007
1.716253358573522e+005	1.159390e-007
1.717503816560821e+005	1.158441e-007
1.718754274548119e+005	1.157492e-007
1.720004732535418e+005	1.156544e-007
1.721255190522716e+005	1.155597e-007
1.722505648510015e+005	1.154652e-007
1.723756106497313e+005	1.153707e-007
1.725006564484612e+005	1.152763e-007
1.726257022471910e+005	1.151821e-007
1.727507480459209e+005	1.150879e-007
1.728757938446507e+005	1.149938e-007
1.730008396433806e+005	1.148999e-007
1.731258854421104e+005	1.148060e-007
1.732509312408403e+005	1.147123e-007
1.733759770395701e+005	1.146186e-007
1.735010228383000e+005	1.145251e-007
1.736260686370298e+005	1.144316e-007
1.737511144357596e+005	1.143382e-007
1.738761602344895e+005	1.142450e-007
1.740012060332194e+005	1.141518e-007
1.741262518319492e+005	1.140588e-007
1.742512976306790e+005	1.139658e-007
1.743763434294089e+005	1.138730e-007
1.745013892281387e+005	1.137802e-007
1.746264350268686e+005	1.136875e-007
1.747514808255984e+005	1.135950e-007
1.748765266243283e+005	1.135025e-007
1.750015724230581e+005	1.134102e-007
1.751266182217880e+005	1.133179e-007
1.752516640205178e+005	1.132257e-007
1.753767098192477e+005	1.131337e-007
1.755017556179775e+005	1.130417e-007
1.756268014167074e+005	1.129498e-007
1.757518472154372e+005	1.128581e-007
1.758768930141671e+005	1.127664e-007
1.760019388128969e+005	1.126748e-007
1.761269846116268e+005	1.125833e-007
1.762520304103566e+005	1.124919e-007
1.763770762090865e+005	1.124007e-007
1.765021220078163e+005	1.123095e-007
1.766271678065462e+005	1.122184e-007
1.767522136052760e+005	1.121274e-007
1.768772594040059e+005	1.120365e-007
1.770023052027357e+005	1.119457e-007
1.771273510014656e+005	1.118550e-007
1.772523968001954e+005	1.117644e-007
1.773774425989253e+005	1.116739e-007
1.775024883976551e+005	1.115835e-007
1.776275341963850e+005	1.114932e-007
1.777525799951148e+005	1.114030e-007
1.778776257938446e+005	1.113128e-007
1.780026715925745e+005	1.112228e-007
1.781277173913044e+005	1.111329e-007
1.782527631900342e+005	1.110431e-007
1.783778089887640e+005	1.109533e-007
1.785028547874939e+005	1.108637e-007
1.786279005862238e+005	1.107741e-007
1.787529463849536e+005	1.106847e-007
1.788779921836834e+005	1.105953e-007
1.790030379824133e+005	1.105060e-007
1.791280837811431e+005	1.104169e-007
1.792531295798730e+005	1.103278e-007
1.793781753786028e+005	1.102388e-007
1.795032211773327e+005	1.101499e-007
1.796282669760625e+005	1.100612e-007
1.797533127747924e+005	1.099725e-007
1.798783585735222e+005	1.098839e-007
1.800034043722521e+005	1.097953e-007
1.801284501709819e+005	1.097069e-007
1.802534959697118e+005	1.096186e-007
1.803785417684416e+005	1.095304e-007
1.805035875671715e+005	1.094423e-007
1.806286333659013e+005	1.093542e-007
1.807536791646312e+005	1.092663e-007
1.808787249633610e+005	1.091784e-007
1.810037707620909e+005	1.090907e-007
1.811288165608207e+005	1.090030e-007
1.812538623595506e+005	1.089154e-007
1.813789081582804e+005	1.088279e-007
1.815039539570103e+005	1.087405e-007
1.816289997557401e+005	1.086532e-007
1.817540455544700e+005	1.085660e-007
1.818790913531998e+005	1.084789e-007
1.820041371519296e+005	1.083919e-007
1.821291829506595e+005	1.083050e-007
1.822542287493894e+005	1.082181e-007
1.823792745481192e+005	1.081314e-007
1.825043203468490e+005	1.080448e-007
1.826293661455789e+005	1.079582e-007
1.827544119443088e+005	1.078717e-007
1.828794577430386e+005	1.077853e-007
1.830045035417684e+005	1.076991e-007
1.831295493404983e+005	1.076129e-007
1.832545951392281e+005	1.075268e-007
1.833796409379580e+005	1.074407e-007
1.835046867366878e+005	1.073548e-007
1.836297325354177e+005	1.072690e-007
1.837547783341475e+005	1.071832e-007
1.838798241328774e+005	1.070976e-007
