frequency	V(onoise)
5.909916028262581e+005	1.783152e-008
5.911166142717470e+005	1.782492e-008
5.912416257172359e+005	1.781832e-008
5.913666371627247e+005	1.781173e-008
5.914916486082136e+005	1.780514e-008
5.916166600537025e+005	1.779856e-008
5.917416714991914e+005	1.779198e-008
5.918666829446803e+005	1.778540e-008
5.919916943901692e+005	1.777883e-008
5.921167058356581e+005	1.777226e-008
5.922417172811470e+005	1.776569e-008
5.923667287266359e+005	1.775913e-008
5.924917401721248e+005	1.775258e-008
5.926167516176137e+005	1.774602e-008
5.927417630631026e+005	1.773947e-008
5.928667745085915e+005	1.773293e-008
5.929917859540804e+005	1.772638e-008
5.931167973995693e+005	1.771985e-008
5.932418088450582e+005	1.771331e-008
5.933668202905471e+005	1.770678e-008
5.934918317360360e+005	1.770025e-008
5.936168431815249e+005	1.769373e-008
5.937418546270138e+005	1.768721e-008
5.938668660725027e+005	1.768069e-008
5.939918775179916e+005	1.767418e-008
5.941168889634805e+005	1.766767e-008
5.942419004089694e+005	1.766117e-008
5.943669118544583e+005	1.765467e-008
5.944919232999472e+005	1.764817e-008
5.946169347454361e+005	1.764168e-008
5.947419461909250e+005	1.763519e-008
5.948669576364139e+005	1.762870e-008
5.949919690819028e+005	1.762222e-008
5.951169805273917e+005	1.761574e-008
5.952419919728806e+005	1.760927e-008
5.953670034183695e+005	1.760280e-008
5.954920148638584e+005	1.759633e-008
5.956170263093473e+005	1.758987e-008
5.957420377548361e+005	1.758340e-008
5.958670492003250e+005	1.757695e-008
5.959920606458139e+005	1.757050e-008
5.961170720913028e+005	1.756405e-008
5.962420835367917e+005	1.755760e-008
5.963670949822806e+005	1.755116e-008
5.964921064277695e+005	1.754472e-008
5.966171178732584e+005	1.753829e-008
5.967421293187473e+005	1.753186e-008
5.968671407642362e+005	1.752543e-008
5.969921522097251e+005	1.751901e-008
5.971171636552140e+005	1.751259e-008
5.972421751007029e+005	1.750618e-008
5.973671865461918e+005	1.749977e-008
5.974921979916807e+005	1.749336e-008
5.976172094371696e+005	1.748695e-008
5.977422208826585e+005	1.748055e-008
5.978672323281474e+005	1.747415e-008
5.979922437736363e+005	1.746776e-008
5.981172552191252e+005	1.746137e-008
5.982422666646141e+005	1.745499e-008
5.983672781101030e+005	1.744860e-008
5.984922895555919e+005	1.744222e-008
5.986173010010808e+005	1.743585e-008
5.987423124465697e+005	1.742948e-008
5.988673238920586e+005	1.742311e-008
5.989923353375475e+005	1.741675e-008
5.991173467830364e+005	1.741038e-008
5.992423582285253e+005	1.740403e-008
5.993673696740142e+005	1.739767e-008
5.994923811195031e+005	1.739133e-008
5.996173925649920e+005	1.738498e-008
5.997424040104809e+005	1.737864e-008
5.998674154559698e+005	1.737230e-008
5.999924269014587e+005	1.736596e-008
6.001174383469475e+005	1.735963e-008
6.002424497924364e+005	1.735330e-008
6.003674612379253e+005	1.734698e-008
6.004924726834142e+005	1.734066e-008
6.006174841289031e+005	1.733434e-008
6.007424955743920e+005	1.732803e-008
6.008675070198809e+005	1.732172e-008
6.009925184653698e+005	1.731541e-008
6.011175299108587e+005	1.730911e-008
6.012425413563476e+005	1.730281e-008
6.013675528018365e+005	1.729651e-008
6.014925642473254e+005	1.729022e-008
6.016175756928143e+005	1.728393e-008
6.017425871383032e+005	1.727765e-008
6.018675985837921e+005	1.727137e-008
6.019926100292810e+005	1.726509e-008
6.021176214747699e+005	1.725882e-008
6.022426329202588e+005	1.725255e-008
6.023676443657477e+005	1.724628e-008
6.024926558112366e+005	1.724002e-008
6.026176672567255e+005	1.723376e-008
6.027426787022144e+005	1.722750e-008
6.028676901477033e+005	1.722125e-008
6.029927015931922e+005	1.721500e-008
6.031177130386811e+005	1.720876e-008
6.032427244841700e+005	1.720251e-008
6.033677359296589e+005	1.719627e-008
6.034927473751478e+005	1.719004e-008
6.036177588206367e+005	1.718381e-008
6.037427702661256e+005	1.717758e-008
6.038677817116145e+005	1.717136e-008
6.039927931571034e+005	1.716514e-008
6.041178046025923e+005	1.715892e-008
6.042428160480812e+005	1.715271e-008
6.043678274935701e+005	1.714650e-008
6.044928389390589e+005	1.714029e-008
6.046178503845478e+005	1.713409e-008
6.047428618300367e+005	1.712789e-008
6.048678732755256e+005	1.712169e-008
6.049928847210145e+005	1.711550e-008
6.051178961665034e+005	1.710931e-008
6.052429076119923e+005	1.710312e-008
6.053679190574812e+005	1.709694e-008
6.054929305029701e+005	1.709076e-008
6.056179419484590e+005	1.708459e-008
6.057429533939479e+005	1.707842e-008
6.058679648394368e+005	1.707225e-008
6.059929762849257e+005	1.706609e-008
6.061179877304146e+005	1.705993e-008
6.062429991759035e+005	1.705377e-008
6.063680106213924e+005	1.704761e-008
6.064930220668813e+005	1.704146e-008
6.066180335123702e+005	1.703532e-008
6.067430449578591e+005	1.702917e-008
6.068680564033480e+005	1.702303e-008
6.069930678488369e+005	1.701690e-008
6.071180792943258e+005	1.701076e-008
6.072430907398147e+005	1.700464e-008
6.073681021853036e+005	1.699851e-008
6.074931136307925e+005	1.699239e-008
6.076181250762814e+005	1.698627e-008
6.077431365217703e+005	1.698015e-008
6.078681479672592e+005	1.697404e-008
6.079931594127481e+005	1.696793e-008
6.081181708582370e+005	1.696183e-008
6.082431823037259e+005	1.695572e-008
6.083681937492148e+005	1.694963e-008
6.084932051947037e+005	1.694353e-008
6.086182166401926e+005	1.693744e-008
6.087432280856815e+005	1.693135e-008
6.088682395311703e+005	1.692527e-008
6.089932509766592e+005	1.691919e-008
6.091182624221481e+005	1.691311e-008
6.092432738676370e+005	1.690703e-008
6.093682853131259e+005	1.690096e-008
6.094932967586148e+005	1.689490e-008
6.096183082041037e+005	1.688883e-008
6.097433196495926e+005	1.688277e-008
6.098683310950815e+005	1.687671e-008
6.099933425405704e+005	1.687066e-008
6.101183539860593e+005	1.686461e-008
6.102433654315482e+005	1.685856e-008
6.103683768770371e+005	1.685252e-008
6.104933883225260e+005	1.684648e-008
6.106183997680149e+005	1.684044e-008
6.107434112135038e+005	1.683441e-008
6.108684226589927e+005	1.682838e-008
6.109934341044816e+005	1.682235e-008
6.111184455499705e+005	1.681633e-008
6.112434569954594e+005	1.681031e-008
6.113684684409483e+005	1.680429e-008
6.114934798864372e+005	1.679828e-008
6.116184913319261e+005	1.679227e-008
6.117435027774150e+005	1.678626e-008
6.118685142229039e+005	1.678026e-008
6.119935256683928e+005	1.677426e-008
6.121185371138817e+005	1.676827e-008
6.122435485593706e+005	1.676228e-008
6.123685600048595e+005	1.675629e-008
6.124935714503484e+005	1.675030e-008
6.126185828958373e+005	1.674432e-008
6.127435943413262e+005	1.673834e-008
6.128686057868151e+005	1.673236e-008
6.129936172323040e+005	1.672639e-008
6.131186286777929e+005	1.672042e-008
6.132436401232817e+005	1.671445e-008
6.133686515687706e+005	1.670849e-008
6.134936630142595e+005	1.670253e-008
6.136186744597484e+005	1.669658e-008
6.137436859052373e+005	1.669062e-008
6.138686973507262e+005	1.668467e-008
6.139937087962151e+005	1.667873e-008
6.141187202417040e+005	1.667279e-008
6.142437316871929e+005	1.666685e-008
6.143687431326818e+005	1.666091e-008
6.144937545781707e+005	1.665498e-008
6.146187660236596e+005	1.664905e-008
6.147437774691485e+005	1.664313e-008
6.148687889146374e+005	1.663720e-008
6.149938003601263e+005	1.663128e-008
6.151188118056152e+005	1.662537e-008
6.152438232511041e+005	1.661946e-008
6.153688346965930e+005	1.661355e-008
6.154938461420819e+005	1.660764e-008
6.156188575875708e+005	1.660174e-008
6.157438690330597e+005	1.659584e-008
6.158688804785486e+005	1.658994e-008
6.159938919240375e+005	1.658405e-008
6.161189033695264e+005	1.657816e-008
6.162439148150153e+005	1.657228e-008
6.163689262605042e+005	1.656639e-008
6.164939377059931e+005	1.656051e-008
6.166189491514820e+005	1.655464e-008
6.167439605969709e+005	1.654876e-008
6.168689720424598e+005	1.654290e-008
6.169939834879487e+005	1.653703e-008
6.171189949334376e+005	1.653117e-008
6.172440063789265e+005	1.652531e-008
6.173690178244154e+005	1.651945e-008
6.174940292699043e+005	1.651360e-008
6.176190407153931e+005	1.650775e-008
6.177440521608820e+005	1.650190e-008
6.178690636063709e+005	1.649606e-008
6.179940750518598e+005	1.649022e-008
6.181190864973487e+005	1.648438e-008
6.182440979428376e+005	1.647854e-008
6.183691093883265e+005	1.647271e-008
6.184941208338154e+005	1.646689e-008
6.186191322793043e+005	1.646106e-008
6.187441437247932e+005	1.645524e-008
6.188691551702821e+005	1.644942e-008
6.189941666157710e+005	1.644361e-008
6.191191780612599e+005	1.643780e-008
6.192441895067488e+005	1.643199e-008
6.193692009522377e+005	1.642619e-008
6.194942123977266e+005	1.642039e-008
6.196192238432155e+005	1.641459e-008
6.197442352887044e+005	1.640879e-008
6.198692467341933e+005	1.640300e-008
6.199942581796822e+005	1.639721e-008
6.201192696251711e+005	1.639143e-008
6.202442810706600e+005	1.638565e-008
6.203692925161489e+005	1.637987e-008
6.204943039616378e+005	1.637409e-008
6.206193154071267e+005	1.636832e-008
6.207443268526156e+005	1.636255e-008
6.208693382981045e+005	1.635679e-008
6.209943497435934e+005	1.635102e-008
6.211193611890823e+005	1.634526e-008
6.212443726345712e+005	1.633951e-008
6.213693840800601e+005	1.633375e-008
6.214943955255490e+005	1.632800e-008
6.216194069710379e+005	1.632226e-008
6.217444184165268e+005	1.631651e-008
6.218694298620157e+005	1.631077e-008
6.219944413075045e+005	1.630504e-008
6.221194527529934e+005	1.629930e-008
6.222444641984823e+005	1.629357e-008
6.223694756439712e+005	1.628784e-008
6.224944870894601e+005	1.628212e-008
6.226194985349490e+005	1.627640e-008
6.227445099804379e+005	1.627068e-008
6.228695214259268e+005	1.626497e-008
6.229945328714157e+005	1.625926e-008
6.231195443169046e+005	1.625355e-008
6.232445557623935e+005	1.624784e-008
6.233695672078824e+005	1.624214e-008
6.234945786533713e+005	1.623644e-008
6.236195900988602e+005	1.623074e-008
6.237446015443491e+005	1.622505e-008
6.238696129898380e+005	1.621936e-008
6.239946244353269e+005	1.621368e-008
6.241196358808158e+005	1.620799e-008
6.242446473263047e+005	1.620231e-008
6.243696587717936e+005	1.619664e-008
6.244946702172825e+005	1.619096e-008
6.246196816627714e+005	1.618529e-008
6.247446931082603e+005	1.617962e-008
6.248697045537492e+005	1.617396e-008
6.249947159992381e+005	1.616830e-008
6.251197274447270e+005	1.616264e-008
6.252447388902159e+005	1.615698e-008
6.253697503357048e+005	1.615133e-008
6.254947617811937e+005	1.614568e-008
6.256197732266826e+005	1.614004e-008
6.257447846721715e+005	1.613440e-008
6.258697961176604e+005	1.612876e-008
6.259948075631493e+005	1.612312e-008
6.261198190086382e+005	1.611749e-008
6.262448304541271e+005	1.611185e-008
6.263698418996160e+005	1.610623e-008
6.264948533451048e+005	1.610061e-008
6.266198647905937e+005	1.609498e-008
6.267448762360826e+005	1.608937e-008
6.268698876815715e+005	1.608375e-008
6.269948991270604e+005	1.607814e-008
6.271199105725493e+005	1.607253e-008
6.272449220180382e+005	1.606693e-008
6.273699334635271e+005	1.606132e-008
6.274949449090160e+005	1.605573e-008
6.276199563545049e+005	1.605013e-008
6.277449677999938e+005	1.604454e-008
6.278699792454827e+005	1.603895e-008
6.279949906909716e+005	1.603336e-008
6.281200021364605e+005	1.602778e-008
6.282450135819494e+005	1.602220e-008
6.283700250274383e+005	1.601662e-008
6.284950364729272e+005	1.601104e-008
6.286200479184161e+005	1.600547e-008
6.287450593639050e+005	1.599990e-008
6.288700708093939e+005	1.599434e-008
6.289950822548828e+005	1.598877e-008
6.291200937003717e+005	1.598322e-008
6.292451051458606e+005	1.597766e-008
6.293701165913495e+005	1.597211e-008
6.294951280368384e+005	1.596656e-008
6.296201394823273e+005	1.596101e-008
6.297451509278162e+005	1.595547e-008
6.298701623733051e+005	1.594993e-008
6.299951738187940e+005	1.594439e-008
6.301201852642829e+005	1.593885e-008
6.302451967097718e+005	1.593332e-008
6.303702081552607e+005	1.592779e-008
6.304952196007496e+005	1.592227e-008
6.306202310462385e+005	1.591674e-008
6.307452424917274e+005	1.591122e-008
6.308702539372162e+005	1.590571e-008
6.309952653827051e+005	1.590019e-008
6.311202768281940e+005	1.589468e-008
6.312452882736829e+005	1.588918e-008
6.313702997191718e+005	1.588367e-008
6.314953111646607e+005	1.587817e-008
6.316203226101496e+005	1.587267e-008
6.317453340556385e+005	1.586718e-008
6.318703455011274e+005	1.586168e-008
6.319953569466163e+005	1.585619e-008
6.321203683921052e+005	1.585071e-008
6.322453798375941e+005	1.584522e-008
6.323703912830830e+005	1.583974e-008
6.324954027285719e+005	1.583427e-008
6.326204141740608e+005	1.582879e-008
6.327454256195497e+005	1.582332e-008
6.328704370650386e+005	1.581785e-008
6.329954485105275e+005	1.581239e-008
6.331204599560164e+005	1.580692e-008
6.332454714015053e+005	1.580146e-008
6.333704828469942e+005	1.579601e-008
6.334954942924831e+005	1.579055e-008
6.336205057379720e+005	1.578510e-008
6.337455171834609e+005	1.577965e-008
6.338705286289498e+005	1.577421e-008
6.339955400744387e+005	1.576877e-008
6.341205515199276e+005	1.576333e-008
6.342455629654165e+005	1.575789e-008
6.343705744109054e+005	1.575246e-008
6.344955858563943e+005	1.574703e-008
6.346205973018832e+005	1.574161e-008
6.347456087473721e+005	1.573618e-008
6.348706201928610e+005	1.573076e-008
6.349956316383499e+005	1.572534e-008
6.351206430838388e+005	1.571993e-008
6.352456545293276e+005	1.571452e-008
6.353706659748165e+005	1.570911e-008
6.354956774203054e+005	1.570370e-008
6.356206888657943e+005	1.569830e-008
6.357457003112832e+005	1.569290e-008
6.358707117567721e+005	1.568750e-008
6.359957232022610e+005	1.568211e-008
6.361207346477499e+005	1.567672e-008
6.362457460932388e+005	1.567133e-008
6.363707575387277e+005	1.566594e-008
6.364957689842166e+005	1.566056e-008
6.366207804297055e+005	1.565518e-008
6.367457918751944e+005	1.564980e-008
6.368708033206833e+005	1.564443e-008
6.369958147661722e+005	1.563906e-008
6.371208262116611e+005	1.563369e-008
6.372458376571500e+005	1.562832e-008
6.373708491026389e+005	1.562296e-008
6.374958605481278e+005	1.561760e-008
6.376208719936167e+005	1.561225e-008
6.377458834391056e+005	1.560689e-008
6.378708948845945e+005	1.560154e-008
6.379959063300834e+005	1.559619e-008
6.381209177755723e+005	1.559085e-008
6.382459292210612e+005	1.558551e-008
6.383709406665501e+005	1.558017e-008
6.384959521120390e+005	1.557483e-008
6.386209635575279e+005	1.556950e-008
6.387459750030168e+005	1.556417e-008
6.388709864485057e+005	1.555884e-008
6.389959978939946e+005	1.555352e-008
6.391210093394835e+005	1.554820e-008
6.392460207849724e+005	1.554288e-008
6.393710322304613e+005	1.553756e-008
6.394960436759502e+005	1.553225e-008
6.396210551214390e+005	1.552694e-008
6.397460665669279e+005	1.552163e-008
6.398710780124168e+005	1.551633e-008
6.399960894579057e+005	1.551103e-008
6.401211009033946e+005	1.550573e-008
6.402461123488835e+005	1.550043e-008
6.403711237943724e+005	1.549514e-008
6.404961352398613e+005	1.548985e-008
6.406211466853502e+005	1.548456e-008
6.407461581308391e+005	1.547928e-008
6.408711695763280e+005	1.547400e-008
6.409961810218169e+005	1.546872e-008
6.411211924673058e+005	1.546344e-008
6.412462039127947e+005	1.545817e-008
6.413712153582836e+005	1.545290e-008
6.414962268037725e+005	1.544763e-008
6.416212382492614e+005	1.544237e-008
6.417462496947503e+005	1.543711e-008
6.418712611402392e+005	1.543185e-008
6.419962725857281e+005	1.542660e-008
6.421212840312170e+005	1.542134e-008
6.422462954767059e+005	1.541609e-008
6.423713069221948e+005	1.541085e-008
6.424963183676837e+005	1.540560e-008
6.426213298131726e+005	1.540036e-008
6.427463412586615e+005	1.539512e-008
6.428713527041504e+005	1.538988e-008
6.429963641496393e+005	1.538465e-008
6.431213755951282e+005	1.537942e-008
6.432463870406171e+005	1.537420e-008
6.433713984861060e+005	1.536897e-008
6.434964099315949e+005	1.536375e-008
6.436214213770838e+005	1.535853e-008
6.437464328225727e+005	1.535332e-008
6.438714442680616e+005	1.534810e-008
6.439964557135504e+005	1.534289e-008
6.441214671590393e+005	1.533768e-008
6.442464786045282e+005	1.533248e-008
6.443714900500171e+005	1.532728e-008
6.444965014955060e+005	1.532208e-008
6.446215129409949e+005	1.531688e-008
6.447465243864838e+005	1.531169e-008
6.448715358319727e+005	1.530650e-008
6.449965472774616e+005	1.530131e-008
6.451215587229505e+005	1.529612e-008
6.452465701684394e+005	1.529094e-008
6.453715816139283e+005	1.528576e-008
6.454965930594172e+005	1.528058e-008
6.456216045049061e+005	1.527541e-008
6.457466159503950e+005	1.527024e-008
6.458716273958839e+005	1.526507e-008
6.459966388413728e+005	1.525991e-008
6.461216502868617e+005	1.525474e-008
6.462466617323506e+005	1.524958e-008
6.463716731778395e+005	1.524442e-008
6.464966846233284e+005	1.523927e-008
6.466216960688173e+005	1.523412e-008
6.467467075143062e+005	1.522897e-008
6.468717189597951e+005	1.522382e-008
6.469967304052840e+005	1.521868e-008
6.471217418507729e+005	1.521354e-008
6.472467532962618e+005	1.520840e-008
6.473717647417507e+005	1.520326e-008
6.474967761872396e+005	1.519813e-008
6.476217876327285e+005	1.519300e-008
6.477467990782174e+005	1.518788e-008
6.478718105237063e+005	1.518275e-008
6.479968219691952e+005	1.517763e-008
6.481218334146841e+005	1.517251e-008
6.482468448601730e+005	1.516739e-008
6.483718563056618e+005	1.516228e-008
6.484968677511507e+005	1.515717e-008
6.486218791966396e+005	1.515206e-008
6.487468906421285e+005	1.514696e-008
6.488719020876174e+005	1.514186e-008
6.489969135331063e+005	1.513676e-008
6.491219249785952e+005	1.513166e-008
6.492469364240841e+005	1.512656e-008
6.493719478695730e+005	1.512147e-008
6.494969593150619e+005	1.511638e-008
6.496219707605508e+005	1.511130e-008
6.497469822060397e+005	1.510621e-008
6.498719936515286e+005	1.510113e-008
6.499970050970175e+005	1.509606e-008
6.501220165425064e+005	1.509098e-008
6.502470279879953e+005	1.508591e-008
6.503720394334842e+005	1.508084e-008
6.504970508789731e+005	1.507577e-008
6.506220623244620e+005	1.507071e-008
6.507470737699509e+005	1.506565e-008
6.508720852154398e+005	1.506059e-008
6.509970966609287e+005	1.505553e-008
6.511221081064176e+005	1.505048e-008
6.512471195519065e+005	1.504543e-008
6.513721309973954e+005	1.504038e-008
6.514971424428843e+005	1.503533e-008
6.516221538883732e+005	1.503029e-008
6.517471653338621e+005	1.502525e-008
6.518721767793510e+005	1.502021e-008
6.519971882248399e+005	1.501518e-008
6.521221996703288e+005	1.501015e-008
6.522472111158177e+005	1.500512e-008
6.523722225613066e+005	1.500009e-008
6.524972340067955e+005	1.499507e-008
6.526222454522844e+005	1.499005e-008
6.527472568977732e+005	1.498503e-008
6.528722683432621e+005	1.498001e-008
6.529972797887510e+005	1.497500e-008
6.531222912342399e+005	1.496999e-008
6.532473026797288e+005	1.496498e-008
6.533723141252177e+005	1.495998e-008
6.534973255707066e+005	1.495497e-008
6.536223370161955e+005	1.494997e-008
6.537473484616844e+005	1.494498e-008
6.538723599071733e+005	1.493998e-008
6.539973713526622e+005	1.493499e-008
6.541223827981511e+005	1.493000e-008
6.542473942436400e+005	1.492502e-008
6.543724056891289e+005	1.492003e-008
6.544974171346178e+005	1.491505e-008
6.546224285801067e+005	1.491007e-008
6.547474400255956e+005	1.490510e-008
6.548724514710845e+005	1.490012e-008
6.549974629165734e+005	1.489515e-008
6.551224743620623e+005	1.489018e-008
6.552474858075512e+005	1.488522e-008
6.553724972530401e+005	1.488026e-008
6.554975086985290e+005	1.487529e-008
6.556225201440179e+005	1.487034e-008
6.557475315895068e+005	1.486538e-008
6.558725430349957e+005	1.486043e-008
6.559975544804846e+005	1.485548e-008
6.561225659259735e+005	1.485053e-008
6.562475773714624e+005	1.484559e-008
6.563725888169513e+005	1.484065e-008
6.564976002624402e+005	1.483571e-008
6.566226117079291e+005	1.483077e-008
6.567476231534180e+005	1.482584e-008
6.568726345989069e+005	1.482091e-008
6.569976460443958e+005	1.481598e-008
6.571226574898846e+005	1.481105e-008
6.572476689353735e+005	1.480613e-008
6.573726803808624e+005	1.480121e-008
6.574976918263513e+005	1.479629e-008
6.576227032718402e+005	1.479137e-008
6.577477147173291e+005	1.478646e-008
6.578727261628180e+005	1.478155e-008
6.579977376083069e+005	1.477664e-008
6.581227490537958e+005	1.477174e-008
6.582477604992847e+005	1.476684e-008
6.583727719447736e+005	1.476194e-008
6.584977833902625e+005	1.475704e-008
6.586227948357514e+005	1.475214e-008
6.587478062812403e+005	1.474725e-008
6.588728177267292e+005	1.474236e-008
6.589978291722181e+005	1.473747e-008
6.591228406177070e+005	1.473259e-008
6.592478520631959e+005	1.472771e-008
6.593728635086848e+005	1.472283e-008
6.594978749541737e+005	1.471795e-008
6.596228863996626e+005	1.471308e-008
6.597478978451515e+005	1.470821e-008
6.598729092906404e+005	1.470334e-008
6.599979207361293e+005	1.469847e-008
6.601229321816182e+005	1.469361e-008
6.602479436271071e+005	1.468875e-008
6.603729550725960e+005	1.468389e-008
6.604979665180849e+005	1.467903e-008
6.606229779635738e+005	1.467418e-008
6.607479894090627e+005	1.466933e-008
6.608730008545516e+005	1.466448e-008
6.609980123000405e+005	1.465963e-008
6.611230237455294e+005	1.465479e-008
6.612480351910183e+005	1.464995e-008
6.613730466365072e+005	1.464511e-008
6.614980580819961e+005	1.464027e-008
6.616230695274849e+005	1.463544e-008
6.617480809729738e+005	1.463061e-008
6.618730924184627e+005	1.462578e-008
6.619981038639516e+005	1.462096e-008
6.621231153094405e+005	1.461613e-008
6.622481267549294e+005	1.461131e-008
6.623731382004183e+005	1.460649e-008
6.624981496459072e+005	1.460168e-008
6.626231610913961e+005	1.459687e-008
6.627481725368850e+005	1.459205e-008
6.628731839823739e+005	1.458725e-008
6.629981954278628e+005	1.458244e-008
6.631232068733517e+005	1.457764e-008
6.632482183188406e+005	1.457284e-008
6.633732297643295e+005	1.456804e-008
6.634982412098184e+005	1.456325e-008
6.636232526553073e+005	1.455845e-008
6.637482641007962e+005	1.455366e-008
6.638732755462851e+005	1.454887e-008
6.639982869917740e+005	1.454409e-008
6.641232984372629e+005	1.453931e-008
6.642483098827518e+005	1.453453e-008
6.643733213282407e+005	1.452975e-008
6.644983327737296e+005	1.452498e-008
6.646233442192185e+005	1.452020e-008
6.647483556647074e+005	1.451543e-008
6.648733671101963e+005	1.451066e-008
6.649983785556852e+005	1.450590e-008
6.651233900011741e+005	1.450114e-008
6.652484014466630e+005	1.449638e-008
6.653734128921519e+005	1.449162e-008
6.654984243376408e+005	1.448686e-008
6.656234357831297e+005	1.448211e-008
6.657484472286186e+005	1.447736e-008
6.658734586741075e+005	1.447261e-008
6.659984701195963e+005	1.446787e-008
6.661234815650852e+005	1.446313e-008
6.662484930105741e+005	1.445839e-008
6.663735044560630e+005	1.445365e-008
6.664985159015519e+005	1.444891e-008
6.666235273470408e+005	1.444418e-008
6.667485387925297e+005	1.443945e-008
6.668735502380186e+005	1.443472e-008
6.669985616835075e+005	1.443000e-008
6.671235731289964e+005	1.442527e-008
6.672485845744853e+005	1.442055e-008
6.673735960199742e+005	1.441583e-008
6.674986074654631e+005	1.441112e-008
6.676236189109520e+005	1.440641e-008
6.677486303564409e+005	1.440170e-008
6.678736418019298e+005	1.439699e-008
6.679986532474187e+005	1.439228e-008
6.681236646929076e+005	1.438758e-008
6.682486761383965e+005	1.438288e-008
6.683736875838854e+005	1.437818e-008
6.684986990293743e+005	1.437348e-008
6.686237104748632e+005	1.436879e-008
6.687487219203521e+005	1.436410e-008
6.688737333658410e+005	1.435941e-008
6.689987448113299e+005	1.435473e-008
6.691237562568188e+005	1.435004e-008
6.692487677023077e+005	1.434536e-008
6.693737791477966e+005	1.434068e-008
6.694987905932855e+005	1.433601e-008
6.696238020387744e+005	1.433133e-008
6.697488134842633e+005	1.432666e-008
6.698738249297522e+005	1.432199e-008
6.699988363752411e+005	1.431733e-008
6.701238478207300e+005	1.431266e-008
6.702488592662189e+005	1.430800e-008
6.703738707117077e+005	1.430334e-008
6.704988821571966e+005	1.429868e-008
6.706238936026855e+005	1.429403e-008
6.707489050481744e+005	1.428938e-008
6.708739164936633e+005	1.428473e-008
6.709989279391522e+005	1.428008e-008
6.711239393846411e+005	1.427544e-008
6.712489508301300e+005	1.427079e-008
6.713739622756189e+005	1.426615e-008
6.714989737211078e+005	1.426152e-008
6.716239851665967e+005	1.425688e-008
6.717489966120856e+005	1.425225e-008
6.718740080575745e+005	1.424762e-008
6.719990195030634e+005	1.424299e-008
6.721240309485523e+005	1.423837e-008
6.722490423940412e+005	1.423374e-008
6.723740538395301e+005	1.422912e-008
6.724990652850190e+005	1.422450e-008
6.726240767305079e+005	1.421989e-008
6.727490881759968e+005	1.421527e-008
6.728740996214857e+005	1.421066e-008
6.729991110669746e+005	1.420605e-008
6.731241225124635e+005	1.420145e-008
6.732491339579524e+005	1.419685e-008
6.733741454034413e+005	1.419224e-008
6.734991568489302e+005	1.418764e-008
6.736241682944191e+005	1.418305e-008
6.737491797399080e+005	1.417845e-008
6.738741911853969e+005	1.417386e-008
6.739992026308858e+005	1.416927e-008
6.741242140763747e+005	1.416469e-008
6.742492255218636e+005	1.416010e-008
6.743742369673525e+005	1.415552e-008
6.744992484128414e+005	1.415094e-008
6.746242598583303e+005	1.414636e-008
6.747492713038191e+005	1.414178e-008
6.748742827493080e+005	1.413721e-008
6.749992941947969e+005	1.413264e-008
6.751243056402858e+005	1.412807e-008
6.752493170857747e+005	1.412351e-008
6.753743285312636e+005	1.411894e-008
6.754993399767525e+005	1.411438e-008
6.756243514222414e+005	1.410982e-008
6.757493628677303e+005	1.410527e-008
6.758743743132192e+005	1.410071e-008
6.759993857587081e+005	1.409616e-008
6.761243972041970e+005	1.409161e-008
6.762494086496859e+005	1.408707e-008
6.763744200951748e+005	1.408252e-008
6.764994315406637e+005	1.407798e-008
6.766244429861526e+005	1.407344e-008
6.767494544316415e+005	1.406890e-008
6.768744658771304e+005	1.406437e-008
6.769994773226193e+005	1.405983e-008
6.771244887681082e+005	1.405530e-008
6.772495002135971e+005	1.405077e-008
6.773745116590860e+005	1.404625e-008
6.774995231045749e+005	1.404173e-008
6.776245345500638e+005	1.403720e-008
6.777495459955527e+005	1.403269e-008
6.778745574410416e+005	1.402817e-008
6.779995688865305e+005	1.402365e-008
6.781245803320194e+005	1.401914e-008
6.782495917775083e+005	1.401463e-008
6.783746032229972e+005	1.401013e-008
6.784996146684861e+005	1.400562e-008
6.786246261139750e+005	1.400112e-008
6.787496375594639e+005	1.399662e-008
6.788746490049528e+005	1.399212e-008
6.789996604504417e+005	1.398762e-008
6.791246718959305e+005	1.398313e-008
6.792496833414194e+005	1.397864e-008
6.793746947869083e+005	1.397415e-008
6.794997062323972e+005	1.396966e-008
6.796247176778861e+005	1.396518e-008
6.797497291233750e+005	1.396070e-008
6.798747405688639e+005	1.395622e-008
6.799997520143528e+005	1.395174e-008
6.801247634598417e+005	1.394727e-008
6.802497749053306e+005	1.394279e-008
6.803747863508195e+005	1.393832e-008
6.804997977963084e+005	1.393386e-008
6.806248092417973e+005	1.392939e-008
6.807498206872862e+005	1.392493e-008
6.808748321327751e+005	1.392047e-008
6.809998435782640e+005	1.391601e-008
6.811248550237529e+005	1.391155e-008
6.812498664692418e+005	1.390710e-008
6.813748779147307e+005	1.390264e-008
6.814998893602196e+005	1.389819e-008
6.816249008057085e+005	1.389375e-008
6.817499122511974e+005	1.388930e-008
6.818749236966863e+005	1.388486e-008
6.819999351421752e+005	1.388042e-008
6.821249465876641e+005	1.387598e-008
6.822499580331530e+005	1.387154e-008
6.823749694786419e+005	1.386711e-008
6.824999809241308e+005	1.386268e-008
6.826249923696197e+005	1.385825e-008
6.827500038151086e+005	1.385382e-008
6.828750152605975e+005	1.384940e-008
